"","CODIGO","NOMBRE_UNIVERSIDAD","TIPO_GESTION","DEPARTAMENTO_FILIAL","NOMBRE_FILIAL","CODIGO_CLASE_PROGRAMA","NOMBRE_CLASE_PROGRAMA","NOMBRE_PROGRAMA","ANIO_PERIODO","Cant_Carnes"
"127","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA MENCION EN GESTIÓN DEL RIESGO PSICOSOCIAL PARA LA SEGURIDAD CIUDADANA",2018,14
"128","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA, MENCION EN INTERVENCION PSICOEDUCATIVA EN TRANSTORNOS DEL NEURODESARROLLO",2018,51
"129","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN SOCIOLOGIA CON MENCION EN SOCIOLOGIA DE LAS ORGANIZACIONES",2018,1
"130","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,707
"131","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA ORGANIZACIONAL Y DE LA GESTIÓN HUMANA",2018,206
"132","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","SEGUNDA ESPECIALIDAD EN PSICOLOGÍA DE LA CLÍNICA Y DE LA SALUD",2018,28
"133","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","SOCIOLOGIA",2018,357
"134","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",32,"PERIODISMO E INFORMACIÓN","BIBLIOTECOLOGIA Y C. DE LA INFOR",2018,223
"135","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",32,"PERIODISMO E INFORMACIÓN","MAESTRIA EN COMUNICACIONES",2018,21
"136","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","ADM. DE NEGOCIOS INTERNACIONALES",2018,614
"137","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION",2018,987
"138","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","AUDITORIA EMPRES. Y SECTOR PUBL.",2018,657
"139","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD",2018,1298
"140","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","DOC. EN CIENCIAS ADMINISTRATIVAS",2018,12
"141","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","DOC.EN CIENCIAS CONTABLES Y EMPR",2018,1
"142","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","DOCTORADO EN GESTION DE EMPRESAS",2018,8
"143","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","DOCTORADO EN POLÍTICA FISCAL Y SISTEMA TRIBUTARIO",2018,1
"144","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","GESTION TRIBUTARIA",2018,640
"145","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAE. EN ADMINISTRACION",2018,237
"146","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAE. EN AUDITORIA",2018,71
"147","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAE. EN BANCA Y FINANZAS",2018,47
"148","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAE. EN COMERCIO INT. DE ADUANAS",2018,2
"149","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAE. EN CONTABILIDAD",2018,24
"150","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN DIRECCION DE EMPRESAS INDUSTRIALES Y DE SERVICIOS",2018,29
"151","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN GESTION DE NEGOCIOS INTERNACIONALES -",2018,24
"152","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN GESTION DE OPERACIONES Y SERVICIOS LOGISTICOS",2018,48
"153","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN GESTION PUBLICA",2018,145
"154","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",41,"ADMINISTRACIÓN Y COMERCIO","S.E. GESTION EN SALUD",2018,20
"155","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",42,"DERECHO","DERECHO",2018,1931
"156","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",42,"DERECHO","DOC. EN DERECHO Y C. POLITICAS",2018,93
"157","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",42,"DERECHO","MAE. EN DERECHO",2018,499
"158","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","CIENCIAS BIOLOGICAS",2018,323
"159","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","DOC. EN CIENCIAS BIOLOGICAS",2018,2
"160","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","MAE. EN BIOLOGIA MOLECULAR",2018,7
"161","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","MAE. EN BIOTECNOLOGIA",2018,11
"162","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","MAE. EN BOTANICA TROPICAL",2018,1
"163","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","MAE. EN MICROBIOLOGIA",2018,7
"164","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","MAE. EN ZOOLOGIA",2018,3
"165","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",51,"CIENCIAS BIOLÓGICAS Y AFINES","MICROBIOLOGIA Y PARASITOLOGIA",2018,213
"166","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",52,"MEDIO AMBIENTE","DOCTORADO EN CIENCIAS AMBIENTALES",2018,28
"167","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",52,"MEDIO AMBIENTE","INGENIERIA AMBIENTAL",2018,140
"168","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",52,"MEDIO AMBIENTE","MAE. EN CIENCIAS AMBIENTALES",2018,102
"169","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",52,"MEDIO AMBIENTE","MAESTRIA EN BIODIVERSIDAD Y GESTION DE ECOSISTEMAS",2018,2
"170","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","FISICA",2018,258
"171","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","GEOGRAFIA",2018,315
"172","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","INGENIERIA GEOGRAFICA",2018,261
"173","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","INGENIERIA GEOLOGICA",2018,353
"174","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","INGENIERIA QUIMICA",2018,450
"175","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","MAE. EN FISICA",2018,4
"176","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","MAE. EN GEOGRAFIA",2018,5
"177","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","MAE. EN ING. QUIMICA",2018,1
"178","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","MAE. QUIMICA MENCION FISICOQUIMICA",2018,1
"179","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","MAE. QUIMICA MENCION QUIMICA ANALIT.",2018,3
"180","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","MAE. QUIMICA MENCION QUIMICA ORGANICA",2018,2
"181","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","MAESTRIA EN GEOLOGIA",2018,82
"182","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",53,"CIENCIAS FÍSICAS Y QUÍMICAS","QUIMICA",2018,301
"183","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","DOC. EN MATEMATICA PURA",2018,10
"184","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","ESTADISTICA",2018,204
"185","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","INVESTIGACION OPERATIVA",2018,309
"186","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","MAE. EN BIOESTADISTICA",2018,14
"187","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","MAE. EN ESTADISTICA MATEMATICA",2018,21
"188","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","MAE. EN MATEMATICA APLICADA",2018,16
"189","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","MAE. EN MATEMATICA PURA",2018,4
"190","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","MAE.EN INVEST.DE OPER.Y SISTEMAS",2018,13
"191","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",54,"MATEMÁTICAS Y ESTADÍSTICA","MATEMATICA",2018,288
"192","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","COMPUTACION CIENTIFICA",2018,170
"193","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","DOCTORADO EN INGENIERÍA DE SISTEMAS E INFORMÁTICA",2018,15
"194","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS",2018,986
"195","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","INGENIERIA DE SOFTWARE",2018,560
"196","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","INGENIERIA DE TELECOMUNICACIONES",2018,417
"197","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","MAE. EN ING.DE SISTEMAS E INFOR.",2018,87
"198","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","MAE. EN TELECOMUNICACIONES",2018,2
"199","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","MAESTRIA EN DIRECCION ESTRATEGICA DE LAS TELECOMUNICACIONES",2018,19
"200","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",61,"INFORMÁTICA","MAESTRIA PROFESIONAL EN GOBIERNO DE TECNOLOGIAS DE INFORMACION",2018,37
"201","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRICA",2018,499
"202","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRONICA",2018,630
"203","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECANICA DE FLUIDOS",2018,624
"204","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA METALURGICA",2018,272
"205","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",71,"INGENIERÍA Y PROFESIONES AFINES","MAESTRIA EN GEOMETALURGIA",2018,22
"206","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCIÓN","DOC. EN INGENIERIA INDUSTRIAL",2018,12
"207","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA DE MINAS",2018,196
"208","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA INDUSTRIAL",2018,1136
"209","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA TEXTIL Y CONFECCIONES",2018,293
"210","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCIÓN","MAE. EN ING. INDUSTRIAL",2018,38
"211","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCIÓN","MAESTRIA EN INGENIERÍA DE MINAS",2018,11
"212","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCIÓN","INGENIERIA CIVIL",2018,299
"213","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",81,"AGRICULTURA","INGENIERIA AGROINDUSTRIAL",2018,255
"214","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",81,"AGRICULTURA","S.E. AVICULTURA",2018,2
"215","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",83,"PESCA","MAE. EN RECURSOS ACUATICOS",2018,1
"216","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","DOC. EN MEDICINA VETERINARIA",2018,2
"217","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","MAE. EN CIENCIA ANIMAL",2018,3
"218","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","MAE.C. VETERINARIAS -SALUD ANIMAL",2018,6
"219","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","MAE.C. VETERINARIAS -SANIDAD AVICOLA",2018,2
"220","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","MAE.C.VETERINARIAS -MEDIC.Y CIRUGIA ANIM",2018,5
"221","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","MAESTRÍA EN CIENCIAS VETERINARIAS CON MENCIÓN EN SANIDAD ACUÍCOLA",2018,1
"222","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","MEDICINA VETERINARIA",2018,410
"223","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",84,"VETERINARIA","S.E. ANIMALES DE COMPAÑIA",2018,13
"224","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","CIENCIAS DE LOS ALIMENTOS",2018,95
"225","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","DOC. EN CIENCIAS DE LA SALUD",2018,16
"226","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","DOC. EN ENFERMERIA",2018,7
"227","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","DOC. EN FARMACIA Y BIOQUIMICA",2018,2
"228","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","DOC. EN NEUROCIENCIAS",2018,3
"229","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","ENFERMERIA",2018,420
"230","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","FARMACIA Y BIOQUIMICA",2018,475
"231","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","GENETICA Y BIOTECNOLOGIA",2018,167
"232","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN ATENCION FARMACEUTICA",2018,13
"233","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN BIOQUIMICA",2018,6
"234","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN CIENCIA DE LOS ALIMENTOS",2018,3
"235","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN CIENCIAS FARMACEUTICAS",2018,10
"236","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN ENFERMERIA",2018,22
"237","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN ESTOMATOLOGIA",2018,13
"238","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN FARMACOLOGIA",2018,3
"239","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN FISIOLOGIA",2018,7
"240","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN NEUROCIENCIAS",2018,12
"241","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAE. EN TOXICOLOGIA",2018,9
"242","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAESTRIA EN NUTRICIÓN",2018,10
"243","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MAESTRIA EN PRODUCTOS NATURALES Y BIOCOMERCIO",2018,6
"244","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","MEDICINA HUMANA",2018,1122
"245","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","NUTRICION",2018,278
"246","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","NUTRICIÓN",2018,18
"247","001","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","PUBLICO","LIMA","UNMSM-SEDE PRINCIPAL",91,"SALUD","NUTRICIÓN CLÍNICA",2018,8
